,#lat,long,speed,altitude,time
23.52785362,87.31012446,10.890000343322754,39.0,09/23/2019 18:22:21,
23.52780455,87.31021807,11.109999656677246,40.0,09/23/2019 18:22:22,
23.5277536,87.31032156,11.06999969482422,40.0,09/23/2019 18:22:23,
23.52769897,87.31041643,10.829999923706056,41.0,09/23/2019 18:22:24,
23.52765728,87.31050152,10.380000114440918,41.0,09/23/2019 18:22:25,
23.52760635,87.31058932,10.260000228881836,41.0,09/23/2019 18:22:26,
23.52756264,87.3106824,10.18000030517578,40.0,09/23/2019 18:22:27,
23.52752739,87.31075282,8.590000152587889,41.0,09/23/2019 18:22:28,
23.52750068,87.31080809,7.559999942779541,42.0,09/23/2019 18:22:29,
23.52747715,87.31086342,6.829999923706055,44.0,09/23/2019 18:22:30,
23.52746162,87.31092264,6.5,43.0,09/23/2019 18:22:31,
23.52747886,87.31098562,6.179999828338622,44.0,09/23/2019 18:22:32,
23.52750899,87.31101356,5.480000019073486,44.0,09/23/2019 18:22:33,
23.527564,87.31105361,6.0900001525878915,44.0,09/23/2019 18:22:34,
23.52761492,87.31108627,6.329999923706055,43.0,09/23/2019 18:22:35,
23.52766726,87.311079,6.03000020980835,44.0,09/23/2019 18:22:36,
23.52774186,87.31108798,7.0999999046325675,43.0,09/23/2019 18:22:37,
23.52780509,87.31110317,7.1599998474121085,43.0,09/23/2019 18:22:38,
23.52786342,87.31111288,6.389999866485597,43.0,09/23/2019 18:22:39,
23.52791447,87.31110834,5.699999809265138,44.0,09/23/2019 18:22:40,
23.5279552,87.31111744,4.460000038146973,43.0,09/23/2019 18:22:41,
23.52798579,87.31112184,4.440000057220459,44.0,09/23/2019 18:22:42,
23.52802143,87.31113159,4.010000228881837,45.0,09/23/2019 18:22:43,
23.5280587,87.31113259,3.900000095367432,46.0,09/23/2019 18:22:44,
23.52810031,87.31113214,4.440000057220459,47.0,09/23/2019 18:22:45,
23.52815154,87.31113958,4.579999923706055,48.0,09/23/2019 18:22:46,
23.52817634,87.31114604,3.539999961853028,48.0,09/23/2019 18:22:47,
23.52819583,87.31114594,0.2700000107288361,48.0,09/23/2019 18:22:48,
23.53322625,87.30650737,8.329999923706055,62.0,09/23/2019 18:24:05,
23.53324639,87.30649537,5.420000076293945,61.0,09/23/2019 18:24:05,
23.53329847,87.3064565,4.0300002098083505,46.0,09/23/2019 18:24:06,Bus Stop_6+
23.53329171,87.30643992,1.2000000476837158,51.0,09/23/2019 18:24:07,Bus Stop_6+
23.53329692,87.30645606,0.0,48.0,09/23/2019 18:24:08,Bus Stop_6+
23.53330024,87.30645389,0.0,47.0,09/23/2019 18:24:09,Bus Stop_6+
23.53329693,87.30644888,0.4600000083446503,48.0,09/23/2019 18:24:10,Bus Stop_6+
23.53331269,87.30643073,1.8200000524520876,48.0,09/23/2019 18:24:11,
23.53332172,87.30641771,2.5,47.0,09/23/2019 18:24:12,
23.53333757,87.30639189,2.4100000858306885,48.0,09/23/2019 18:24:13,
23.53335844,87.30637295,2.8199999332427983,47.0,09/23/2019 18:24:14,
23.53337096,87.3063647,2.740000009536743,44.0,09/23/2019 18:24:15,
23.53339093,87.30633779,3.470000028610229,44.0,09/23/2019 18:24:16,
23.5334114,87.30630502,4.2800002098083505,44.0,09/23/2019 18:24:17,
23.53343482,87.30627011,4.170000076293944,44.0,09/23/2019 18:24:18,
23.53346046,87.30623143,4.869999885559082,44.0,09/23/2019 18:24:19,
23.53350279,87.30617462,6.179999828338622,43.0,09/23/2019 18:24:20,
23.53353825,87.30610633,7.110000133514403,43.0,09/23/2019 18:24:21,
23.53357132,87.30605823,6.829999923706055,41.0,09/23/2019 18:24:22,
23.53361037,87.30599237,7.670000076293945,41.0,09/23/2019 18:24:23,
23.5336514,87.30591753,8.520000457763674,41.0,09/23/2019 18:24:24,
23.53369297,87.30584879,8.430000305175781,40.0,09/23/2019 18:24:25,
23.53372843,87.30576686,9.210000038146973,39.0,09/23/2019 18:24:26,
23.53376017,87.30568749,9.06999969482422,38.0,09/23/2019 18:24:27,
23.53380024,87.30561727,8.979999542236328,38.0,09/23/2019 18:24:28,
23.53383787,87.30552604,9.369999885559082,38.0,09/23/2019 18:24:29,
23.53388184,87.30542202,10.050000190734863,38.0,09/23/2019 18:24:30,
23.53392641,87.3053245,10.239999771118164,39.0,09/23/2019 18:24:31,
23.53395399,87.30524129999999,9.449999809265137,38.0,09/23/2019 18:24:32,
23.53398303,87.30516656,9.100000381469727,37.0,09/23/2019 18:24:33,
23.5340237,87.30509923,9.239999771118164,36.0,09/23/2019 18:24:34,
23.53406426,87.30500849,9.039999961853027,37.0,09/23/2019 18:24:35,
23.53409771,87.30492574,8.859999656677246,37.0,09/23/2019 18:24:36,
23.53412552,87.30486323,7.769999980926514,35.0,09/23/2019 18:24:37,
23.53415868,87.30480548,6.460000038146973,35.0,09/23/2019 18:24:38,
23.53417861,87.30473547,6.329999923706055,37.0,09/23/2019 18:24:39,
23.53420631,87.30467334,6.670000076293945,35.0,09/23/2019 18:24:40,
23.534232199999998,87.30459561,7.320000171661378,35.0,09/23/2019 18:24:41,
23.53426379,87.30451489,7.789999961853027,34.0,09/23/2019 18:24:42,
23.53429845,87.30444928,7.860000133514403,34.0,09/23/2019 18:24:43,
23.53432553,87.3043871,6.539999961853027,34.0,09/23/2019 18:24:44,
23.53434506,87.30432338,6.449999809265138,33.0,09/23/2019 18:24:45,
23.53438811,87.30428071,6.0900001525878915,32.0,09/23/2019 18:24:46,
23.53443423,87.30421077,6.760000228881836,32.0,09/23/2019 18:24:47,
23.53448437,87.30416617,6.980000019073486,31.0,09/23/2019 18:24:48,
23.53452463,87.30410828,6.809999942779541,32.0,09/23/2019 18:24:49,
23.53460511,87.30406782,8.789999961853027,32.0,09/23/2019 18:24:50,
23.53467331,87.30403056,8.949999809265137,32.0,09/23/2019 18:24:51,
23.53475742,87.3039833,9.170000076293944,32.0,09/23/2019 18:24:52,
23.5348402,87.30394772,9.300000190734863,31.0,09/23/2019 18:24:53,
23.53493222,87.30389514,10.220000267028807,31.0,09/23/2019 18:24:54,
23.53502908,87.3038329,11.100000381469727,30.0,09/23/2019 18:24:55,
23.53511458,87.3037861,10.140000343322754,30.0,09/23/2019 18:24:56,
23.53519588,87.30374213,9.68000030517578,30.0,09/23/2019 18:24:57,
23.5352766,87.30370913,9.25,29.0,09/23/2019 18:24:58,
23.53534559,87.30368064,8.720000267028809,28.0,09/23/2019 18:24:59,
23.53542687,87.30363744,8.949999809265137,28.0,09/23/2019 18:25:00,
23.53550577,87.30359761,8.84000015258789,27.0,09/23/2019 18:25:01,
23.53557866,87.30355523,8.590000152587889,26.0,09/23/2019 18:25:02,
23.53564031,87.30354442,7.059999942779541,26.0,09/23/2019 18:25:03,
23.53571164,87.30350169,8.239999771118164,27.0,09/23/2019 18:25:04,
23.53576532,87.30345398,7.940000057220459,27.0,09/23/2019 18:25:05,
23.53582225,87.30340818,7.489999771118164,27.0,09/23/2019 18:25:06,
23.53588424,87.30336539,6.46999979019165,26.0,09/23/2019 18:25:07,
23.53595313,87.30331783,7.25,27.0,09/23/2019 18:25:08,
23.53599952,87.30326115,7.0900001525878915,26.0,09/23/2019 18:25:09,
23.53605144,87.30320543,6.820000171661378,24.0,09/23/2019 18:25:10,
23.53611037,87.30313255,7.260000228881836,40.0,09/23/2019 18:25:11,
23.53614644,87.3030773,6.389999866485597,38.0,09/23/2019 18:25:12,
23.53618951,87.30303515,5.920000076293945,37.0,09/23/2019 18:25:13,
23.53622412,87.30295779,6.130000114440918,35.0,09/23/2019 18:25:14,
23.53625895,87.30291506,5.980000019073486,34.0,09/23/2019 18:25:15,
23.53628193,87.30287989,4.760000228881836,32.0,09/23/2019 18:25:16,
23.53631331,87.30282888,4.860000133514403,32.0,09/23/2019 18:25:17,
23.53634603,87.30278388,5.239999771118164,33.0,09/23/2019 18:25:18,
23.53637802,87.30273219,5.400000095367432,33.0,09/23/2019 18:25:19,
23.53642893,87.30270235,5.210000038146973,32.0,09/23/2019 18:25:20,
23.53646687,87.30261806,6.289999961853027,33.0,09/23/2019 18:25:21,
23.536483,87.30258334,5.050000190734863,34.0,09/23/2019 18:25:22,
23.53650592,87.30253694,4.960000038146973,36.0,09/23/2019 18:25:23,
23.53649753,87.30251445,3.5899999141693115,37.0,09/23/2019 18:25:24,
23.53652627,87.30246448,4.940000057220459,37.0,09/23/2019 18:25:25,
23.53654813,87.30240467,4.989999771118164,38.0,09/23/2019 18:25:26,
23.53657394,87.30234071,5.460000038146973,38.0,09/23/2019 18:25:27,
23.53661235,87.30228657,6.079999923706055,38.0,09/23/2019 18:25:28,
23.53664228,87.30224788,6.199999809265138,37.0,09/23/2019 18:25:29,
23.5366651,87.30217403,6.610000133514403,38.0,09/23/2019 18:25:30,
23.53669758,87.30211506,6.5999999046325675,38.0,09/23/2019 18:25:31,
23.53671551,87.30206982,6.170000076293945,40.0,09/23/2019 18:25:32,
23.53676642,87.30199835,6.800000190734862,39.0,09/23/2019 18:25:33,
23.53681087,87.30191356,7.389999866485597,38.0,09/23/2019 18:25:34,
23.53685561,87.30185326,7.0900001525878915,37.0,09/23/2019 18:25:35,
23.53688726,87.30179722,6.860000133514403,36.0,09/23/2019 18:25:36,
23.53690176,87.30173408,6.050000190734862,36.0,09/23/2019 18:25:37,
23.53689171,87.30167976,4.869999885559082,37.0,09/23/2019 18:25:38,
23.53689691,87.30163429,4.539999961853027,37.0,09/23/2019 18:25:39,
23.53689733,87.30162028,2.759999990463257,37.0,09/23/2019 18:25:40,
23.53688863,87.30160658,1.0099999904632568,40.0,09/23/2019 18:25:41,Bus Stop_7+
23.53688846,87.30160286,0.0,40.0,09/23/2019 18:25:42,Bus Stop_7+
23.53688327,87.30159779,0.0,41.0,09/23/2019 18:25:43,Bus Stop_7+
23.536885199999997,87.30160081,0.0,40.0,09/23/2019 18:25:44,Bus Stop_7+
23.53688395,87.30158821,0.0,41.0,09/23/2019 18:25:45,Bus Stop_7+
23.53688489,87.30158611,0.0,41.0,09/23/2019 18:25:46,Bus Stop_7+
23.53688574,87.30158336,0.0,41.0,09/23/2019 18:25:47,Bus Stop_7+
23.53688753,87.30158385,0.0,41.0,09/23/2019 18:25:48,Bus Stop_7+
23.53688689,87.30158308,0.0,41.0,09/23/2019 18:25:49,Bus Stop_7+
23.53688579,87.30158308,0.0,41.0,09/23/2019 18:25:50,Bus Stop_7+
23.53688776,87.30158521,0.0,41.0,09/23/2019 18:25:51,
23.53688845,87.30158737,0.0,41.0,09/23/2019 18:25:52,
23.53689196,87.30157627,1.100000023841858,41.0,09/23/2019 18:25:53,Busy Road_3+
23.53689386,87.30156332,1.2899999618530271,39.0,09/23/2019 18:25:54,Busy Road_3+
23.53688414,87.3015452,2.2799999713897705,39.0,09/23/2019 18:25:55,Busy Road_3+
23.53687605,87.3015214,2.7799999713897705,39.0,09/23/2019 18:25:56,Busy Road_3+
23.53686676,87.3014979,2.789999961853028,38.0,09/23/2019 18:25:57,Busy Road_3+
23.53684828,87.30146467,4.360000133514403,38.0,09/23/2019 18:25:58,Busy Road_3+
23.53682601,87.30143098,4.190000057220459,37.0,09/23/2019 18:25:59,Busy Road_3+
23.53680121,87.30140118,4.099999904632568,37.0,09/23/2019 18:26:00,Busy Road_3+
23.53677188,87.30137222,4.489999771118164,38.0,09/23/2019 18:26:01,Busy Road_3+
23.53674238,87.30134757,4.190000057220459,37.0,09/23/2019 18:26:02,Busy Road_3+
23.53671434,87.30132892,3.900000095367432,37.0,09/23/2019 18:26:03,Busy Road_3+
23.53668609,87.30131172,3.890000104904175,37.0,09/23/2019 18:26:04,Busy Road_3+
23.536652800000002,87.30128712,4.630000114440918,37.0,09/23/2019 18:26:05,Busy Road_3+
23.53661895,87.30126116,4.679999828338623,37.0,09/23/2019 18:26:06,Busy Road_3+
23.53656957,87.3012185,5.53000020980835,37.0,09/23/2019 18:26:07,Busy Road_3+
23.53650095,87.30116929,6.610000133514403,37.0,09/23/2019 18:26:08,Busy Road_3+
23.53638733,87.30111803,8.680000305175781,37.0,09/23/2019 18:26:09,Busy Road_3+
23.53628597,87.30106738,8.409999847412111,37.0,09/23/2019 18:26:10,Busy Road_3+
23.53622701,87.30101846,8.220000267028809,37.0,09/23/2019 18:26:11,Busy Road_3+
23.53610478,87.30096792,8.619999885559082,37.0,09/23/2019 18:26:12,Busy Road_3+
23.53605018,87.30091821,8.369999885559082,36.0,09/23/2019 18:26:13,Busy Road_3+
23.53597606,87.30086341,7.789999961853027,36.0,09/23/2019 18:26:14,Busy Road_3+
23.53588214,87.30080892,8.180000305175781,36.0,09/23/2019 18:26:15,Busy Road_3+
23.53586843,87.30074464,7.489999771118164,37.0,09/23/2019 18:26:16,Busy Road_3+
23.53583409,87.30067315,7.559999942779541,38.0,09/23/2019 18:26:17,Busy Road_3+
23.53584198,87.30059482,7.46999979019165,38.0,09/23/2019 18:26:18,Busy Road_3+
23.5358467,87.30052844,7.699999809265138,37.0,09/23/2019 18:26:19,Busy Road_3+
23.53584275,87.30044759999998,7.300000190734862,38.0,09/23/2019 18:26:20,Busy Road_3+
23.53586926,87.30037266,7.75,38.0,09/23/2019 18:26:21,Busy Road_3+
23.53590877,87.30031168,8.119999885559082,36.0,09/23/2019 18:26:22,Busy Road_3+
23.53594477,87.3002497,7.989999771118164,35.0,09/23/2019 18:26:23,Busy Road_3+
23.53598879,87.30016784,8.350000381469728,36.0,09/23/2019 18:26:24,Busy Road_3+
23.53602461,87.30007825,8.890000343322754,36.0,09/23/2019 18:26:25,Busy Road_3+
23.53606326,87.30001894,8.039999961853027,36.0,09/23/2019 18:26:26,Busy Road_3+
23.53608486,87.2999421,8.310000419616701,36.0,09/23/2019 18:26:27,Busy Road_3+
23.53608678,87.29986814,8.520000457763674,35.0,09/23/2019 18:26:28,Busy Road_3+
23.5360836,87.29977934,8.649999618530272,36.0,09/23/2019 18:26:29,Busy Road_3+
23.53608648,87.29967964,8.800000190734863,36.0,09/23/2019 18:26:30,Busy Road_3+
23.53604961,87.29960333,8.350000381469728,36.0,09/23/2019 18:26:31,Busy Road_3+
23.53602145,87.29953590000001,8.170000076293945,36.0,09/23/2019 18:26:32,Busy Road_3+
23.53598918,87.29946054,8.010000228881836,35.0,09/23/2019 18:26:33,Busy Road_3+
23.53595804,87.29940566,7.559999942779541,35.0,09/23/2019 18:26:34,Busy Road_3+
23.53590614,87.29932876,8.930000305175781,35.0,09/23/2019 18:26:35,Busy Road_3+
23.53585412,87.29926328,8.060000419616701,34.0,09/23/2019 18:26:36,Busy Road_3+
23.53580788,87.29918958,8.729999542236326,35.0,09/23/2019 18:26:37,Busy Road_3+
23.53575943,87.29912731,8.800000190734863,35.0,09/23/2019 18:26:38,Busy Road_3+
23.53570356,87.29906767,8.600000381469728,36.0,09/23/2019 18:26:39,Busy Road_3+
23.53563365,87.29898506,9.100000381469727,38.0,09/23/2019 18:26:40,Busy Road_3+
23.53557754,87.29890744,9.09000015258789,37.0,09/23/2019 18:26:41,Busy Road_3+
23.53550687,87.29887120000001,8.789999961853027,38.0,09/23/2019 18:26:42,Busy Road_3+
23.53542801,87.29880039,8.920000076293945,38.0,09/23/2019 18:26:43,Busy Road_3+
23.53535728,87.29873391,9.119999885559082,36.0,09/23/2019 18:26:44,Busy Road_3+
23.53529926,87.29865609,8.800000190734863,36.0,09/23/2019 18:26:45,Busy Road_3+
23.53525178,87.29859472,7.510000228881836,38.0,09/23/2019 18:26:46,Busy Road_3+
23.53521484,87.29854309,6.110000133514403,39.0,09/23/2019 18:26:47,Busy Road_3+
23.53517413,87.29847485,7.550000190734862,39.0,09/23/2019 18:26:48,Busy Road_3+
23.53512898,87.29839959,7.46999979019165,40.0,09/23/2019 18:26:49,Busy Road_3+
23.53510042,87.29834491,7.039999961853027,41.0,09/23/2019 18:26:50,Busy Road_3+
23.53508148,87.29826848,7.4099998474121085,41.0,09/23/2019 18:26:51,Busy Road_3+
23.53509523,87.29818566,7.3400001525878915,41.0,09/23/2019 18:26:52,Busy Road_3+
23.53509036,87.29802476,6.869999885559082,41.0,09/23/2019 18:26:55,Busy Road_3+
23.5350969,87.29796393,6.519999980926514,41.0,09/23/2019 18:26:55,Busy Road_3+
23.53509514,87.29789511,5.940000057220459,41.0,09/23/2019 18:26:56,Busy Road_3+
23.53511103,87.29784734,4.739999771118164,40.0,09/23/2019 18:26:57,Busy Road_3+
23.53510326,87.29780476,3.25,39.0,09/23/2019 18:26:58,Busy Road_3+
23.53510572,87.29778347,2.309999942779541,39.0,09/23/2019 18:26:59,Busy Road_3+
23.53510268,87.29778929,0.2700000107288361,39.0,09/23/2019 18:27:00,Bus Stop_8+Busy Road_3+
23.53510438,87.29779344,0.15000000596046448,39.0,09/23/2019 18:27:01,Bus Stop_8+Busy Road_3+
23.535104399999998,87.29779569,0.0,38.0,09/23/2019 18:27:02,Bus Stop_8+Busy Road_3+
23.53510351,87.29779535,0.0,38.0,09/23/2019 18:27:03,Bus Stop_8+Busy Road_3+
23.5351042,87.29779594,0.0,38.0,09/23/2019 18:27:04,Bus Stop_8+Busy Road_3+
23.53510692,87.29779751,0.0,38.0,09/23/2019 18:27:05,Bus Stop_8+Busy Road_3+
23.53510814,87.29779612,0.239999994635582,38.0,09/23/2019 18:27:06,Bus Stop_8+Busy Road_3+
23.53510859,87.2977975,0.0,37.0,09/23/2019 18:27:07,Bus Stop_8+Busy Road_3+
23.53511316,87.29779796,0.0,37.0,09/23/2019 18:27:08,Bus Stop_8+Busy Road_3+
23.53511582,87.29779739,0.0,37.0,09/23/2019 18:27:09,Bus Stop_8+Busy Road_3+
23.53511482,87.2977979,0.0,36.0,09/23/2019 18:27:10,Bus Stop_8+Busy Road_3+
23.53511248,87.29780389,0.5,37.0,09/23/2019 18:27:11,Bus Stop_8+Busy Road_3+
23.53511087,87.29780171,0.0,37.0,09/23/2019 18:27:12,Bus Stop_8+Busy Road_3+
23.53510136,87.29779813,0.8899999856948853,38.0,09/23/2019 18:27:14,Bus Stop_8+Busy Road_3+
23.53509022,87.29778904,0.6100000143051147,39.0,09/23/2019 18:27:14,Bus Stop_8+Busy Road_3+
23.53508618,87.29779252,0.2199999988079071,39.0,09/23/2019 18:27:15,Bus Stop_8+Busy Road_3+
23.53509269,87.29778757,0.0,39.0,09/23/2019 18:27:16,Bus Stop_8+Busy Road_3+
23.53509244,87.29778965,0.0,39.0,09/23/2019 18:27:17,Bus Stop_8+Busy Road_3+
23.53509217,87.29779099,0.0,38.0,09/23/2019 18:27:18,Bus Stop_8+Busy Road_3+
23.53509184,87.29779449,0.0,38.0,09/23/2019 18:27:19,Bus Stop_8+Busy Road_3+
23.53509256,87.29780086,0.0,37.0,09/23/2019 18:27:20,Bus Stop_8+Busy Road_3+
23.53509296,87.29780415,0.0,37.0,09/23/2019 18:27:21,Bus Stop_8+Busy Road_3+
23.53509494,87.29780736,0.0,37.0,09/23/2019 18:27:22,Bus Stop_8+Busy Road_3+
23.53509639,87.29780847,0.0,37.0,09/23/2019 18:27:23,Bus Stop_8+Busy Road_3+
23.53509511,87.29781079,0.0,37.0,09/23/2019 18:27:24,Bus Stop_8+Busy Road_3+
23.53509517,87.29781196,0.0,38.0,09/23/2019 18:27:25,Bus Stop_8+Busy Road_3+
23.53509339,87.29781195,0.0,38.0,09/23/2019 18:27:26,Bus Stop_8+Busy Road_3+
23.53509304,87.29780798,0.0,38.0,09/23/2019 18:27:27,Bus Stop_8+Busy Road_3+
23.53509191,87.29780529,0.0,38.0,09/23/2019 18:27:28,Bus Stop_8+Busy Road_3+
23.53509169,87.29780555,0.0,37.0,09/23/2019 18:27:29,Bus Stop_8+Busy Road_3+
23.53509626,87.29779469,1.1599999666213991,37.0,09/23/2019 18:27:30,Bus Stop_8+Busy Road_3+
23.53509891,87.29776793,1.9099999666213991,38.0,09/23/2019 18:27:31,Bus Stop_8+Busy Road_3+
23.53509981,87.29774187,2.009999990463257,38.0,09/23/2019 18:27:32,Bus Stop_8+Busy Road_3+
23.53509998,87.29771848,1.830000042915344,37.0,09/23/2019 18:27:33,Bus Stop_8+Busy Road_3+
23.53509708,87.2977001,1.4299999475479126,38.0,09/23/2019 18:27:34,Busy Road_3+
23.53509188,87.29768316,1.4199999570846558,38.0,09/23/2019 18:27:35,Busy Road_3+
23.53508991,87.29766493,1.5900000333786009,38.0,09/23/2019 18:27:36,Busy Road_3+
23.53509068,87.29764140000002,2.7100000381469727,36.0,09/23/2019 18:27:37,Busy Road_3+
23.53509227,87.297617,1.9900000095367432,37.0,09/23/2019 18:27:38,Busy Road_3+
23.53509257,87.29758848,3.240000009536743,36.0,09/23/2019 18:27:39,Busy Road_3+
23.53509215,87.29755394,3.150000095367432,37.0,09/23/2019 18:27:40,Busy Road_3+
23.53509088,87.29751182,4.300000190734863,38.0,09/23/2019 18:27:41,Busy Road_3+
23.53508928,87.29746326,4.539999961853027,38.0,09/23/2019 18:27:42,Busy Road_3+
23.53509109,87.29741245,4.940000057220459,37.0,09/23/2019 18:27:43,Busy Road_3+
23.535095899999998,87.29736205,4.809999942779541,37.0,09/23/2019 18:27:44,Busy Road_3+
23.5351253,87.29729816,5.420000076293945,38.0,09/23/2019 18:27:45,Busy Road_3+
23.53514686,87.29724345,5.349999904632568,40.0,09/23/2019 18:27:46,Busy Road_3+
23.53518054,87.29721134,4.9099998474121085,40.0,09/23/2019 18:27:47,Busy Road_3+
23.53522099,87.29713517,6.78000020980835,40.0,09/23/2019 18:27:48,Busy Road_3+
23.53525868,87.29708418,6.300000190734862,41.0,09/23/2019 18:27:49,Busy Road_3+
23.535293,87.29703145,6.130000114440918,40.0,09/23/2019 18:27:50,Busy Road_3+
23.53531215,87.2969812,5.570000171661377,40.0,09/23/2019 18:27:51,Busy Road_3+
23.53533171,87.2969219,5.889999866485597,38.0,09/23/2019 18:27:52,Busy Road_3+
23.53534256,87.29688224,3.7000000476837163,36.0,09/23/2019 18:27:53,Busy Road_3+
23.53535338,87.29684151,3.059999942779541,36.0,09/23/2019 18:27:54,Busy Road_3+
23.53537011,87.29681835,2.9200000762939453,36.0,09/23/2019 18:27:55,Busy Road_3+
23.53538532,87.29678078,2.8299999237060547,37.0,09/23/2019 18:27:56,Busy Road_3+
23.53540702,87.29675403,3.0299999713897705,35.0,09/23/2019 18:27:57,Busy Road_3+
23.53542289,87.29670279999999,3.670000076293945,34.0,09/23/2019 18:27:58,Busy Road_3+
23.53544218,87.29666051,4.2100000381469735,34.0,09/23/2019 18:27:59,Busy Road_3+
23.53546607,87.29661557,4.570000171661377,34.0,09/23/2019 18:28:00,Busy Road_3+
23.535487,87.29655289,5.460000038146973,35.0,09/23/2019 18:28:01,Busy Road_3+
23.53551102,87.29653427,3.059999942779541,35.0,09/23/2019 18:28:02,Busy Road_3+
23.53553339,87.29650259,3.7300000190734863,35.0,09/23/2019 18:28:03,Busy Road_3+
23.53555854,87.29646378,4.019999980926514,36.0,09/23/2019 18:28:04,Busy Road_3+
23.5355997,87.29639444,6.079999923706055,36.0,09/23/2019 18:28:05,Busy Road_3+
23.53563627,87.29633209,6.170000076293945,38.0,09/23/2019 18:28:06,Busy Road_3+
23.53567243,87.29627512,6.170000076293945,38.0,09/23/2019 18:28:07,Busy Road_3+
23.53570246,87.29622141,5.230000019073486,39.0,09/23/2019 18:28:08,Busy Road_3+
23.53574104,87.29615106,5.260000228881836,39.0,09/23/2019 18:28:09,Busy Road_3+
23.53576399,87.29612052,2.740000009536743,38.0,09/23/2019 18:28:10,Busy Road_3+
23.53577609,87.29608136,2.3299999237060547,36.0,09/23/2019 18:28:11,Busy Road_3+
23.53577769,87.29606182,1.2599999904632568,36.0,09/23/2019 18:28:12,Busy Road_3+
23.53577681,87.29604674,1.1799999475479126,37.0,09/23/2019 18:28:13,Busy Road_3+
23.53579036,87.2960267,1.5399999618530271,36.0,09/23/2019 18:28:14,Busy Road_3+
23.5357982,87.29599783,1.4600000381469729,35.0,09/23/2019 18:28:15,Busy Road_3+
23.53579987,87.29598193,1.2599999904632568,35.0,09/23/2019 18:28:16,Busy Road_3+
23.53580762,87.29595764,1.350000023841858,34.0,09/23/2019 18:28:17,Busy Road_3+
23.53581381,87.29595867,0.5699999928474426,33.0,09/23/2019 18:28:18,Busy Road_3+
23.53581533,87.29595225,0.0,33.0,09/23/2019 18:28:19,Busy Road_3+
23.53581995,87.29595157,0.0,33.0,09/23/2019 18:28:20,Busy Road_3+
23.53582188,87.29594977,0.0,33.0,09/23/2019 18:28:22,Busy Road_3+
23.53582188,87.29594977,0.0,33.0,09/23/2019 18:28:22,Busy Road_3+
23.53583073,87.29594659,0.0,32.0,09/23/2019 18:28:23,Busy Road_3+
23.53583308,87.29594364,0.0,33.0,09/23/2019 18:28:24,Busy Road_3+
23.53583243,87.29594408,0.0,34.0,09/23/2019 18:28:25,Busy Road_3+
23.53583847,87.29594797,0.0,33.0,09/23/2019 18:28:26,Busy Road_3+Signal_1+
23.53583916,87.2959464,0.0,33.0,09/23/2019 18:28:27,Busy Road_3+Signal_1+
23.5358402,87.29594462,0.0,32.0,09/23/2019 18:28:28,Busy Road_3+Signal_1+
23.53584136,87.29594506,0.0,32.0,09/23/2019 18:28:29,Busy Road_3+Signal_1+
23.53584072,87.29594397,0.0,32.0,09/23/2019 18:28:30,Busy Road_3+Signal_1+
23.53584074,87.29594394,0.0,32.0,09/23/2019 18:28:31,Busy Road_3+Signal_1+
23.53584053,87.29594283,0.0,32.0,09/23/2019 18:28:32,Busy Road_3+Signal_1+
23.53584035,87.29594281,0.0,32.0,09/23/2019 18:28:33,Busy Road_3+
23.53588028,87.29590956,2.3199999332427983,30.0,09/23/2019 18:28:34,Busy Road_3+
23.53590208,87.29588617,2.720000028610229,31.0,09/23/2019 18:28:35,Busy Road_3+
23.5359193,87.29586719,2.720000028610229,30.0,09/23/2019 18:28:36,Busy Road_3+
23.5360439,87.29579759,3.869999885559082,30.0,09/23/2019 18:28:40,Busy Road_3+
23.53604978,87.29582464,2.509999990463257,30.0,09/23/2019 18:28:41,Busy Road_3+
23.53605773,87.2958446,2.369999885559082,30.0,09/23/2019 18:28:42,Busy Road_3+
23.53609009,87.29588391,2.5699999332427983,30.0,09/23/2019 18:28:43,Busy Road_3+
23.53615136,87.29591365,2.690000057220459,30.0,09/23/2019 18:28:44,Busy Road_3+
23.53618517,87.29592769,2.6800000667572017,32.0,09/23/2019 18:28:45,Busy Road_3+
23.53622173,87.29594111,3.2000000476837163,32.0,09/23/2019 18:28:46,Busy Road_3+
23.53625229,87.29595129,3.259999990463257,32.0,09/23/2019 18:28:47,Busy Road_3+
23.53628081,87.29596811,3.7699999809265137,33.0,09/23/2019 18:28:48,Busy Road_3+
23.53631518,87.2959903,4.0,33.0,09/23/2019 18:28:49,Busy Road_3+
23.53635015,87.29601170000001,4.170000076293944,33.0,09/23/2019 18:28:50,Busy Road_3+
23.53639503,87.29604933,5.070000171661377,34.0,09/23/2019 18:28:51,Busy Road_3+
23.53646062,87.29609295,5.559999942779541,34.0,09/23/2019 18:28:52,Busy Road_3+
23.53652321,87.29613298,6.0999999046325675,36.0,09/23/2019 18:28:53,Busy Road_3+
23.53658017,87.29616861,6.4099998474121085,36.0,09/23/2019 18:28:54,Busy Road_3+
23.53663463,87.29619569,6.550000190734862,37.0,09/23/2019 18:28:55,Busy Road_3+
23.53669927,87.29622828,6.6500000953674325,37.0,09/23/2019 18:28:56,Busy Road_3+
23.53674506,87.29627201,6.690000057220459,38.0,09/23/2019 18:28:57,Busy Road_3+
23.53681036,87.29631136,7.070000171661378,38.0,09/23/2019 18:28:58,Busy Road_3+
23.53688437,87.2963702,7.869999885559082,38.0,09/23/2019 18:28:59,Busy Road_3+
