,0,1,2,3
4253,40:31:3c:e5:65:b4,,-89,09/23/2019 18:37:06
4254,d8:0d:17:ad:18:f3,Trijeet Home,-91,09/23/2019 18:37:06
4255,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-79,09/23/2019 18:37:07
4256,04:8d:38:18:2d:d9,92.7,-89,09/23/2019 18:37:07
4257,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:07
4258,d8:0d:17:c3:d2:f6,Connect@Manu,-81,09/23/2019 18:37:07
4259,40:31:3c:e5:65:b4,,-89,09/23/2019 18:37:07
4260,d8:0d:17:ad:18:f3,Trijeet Home,-91,09/23/2019 18:37:07
4261,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-77,09/23/2019 18:37:08
4262,04:8d:38:18:2d:d9,92.7,-89,09/23/2019 18:37:08
4263,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:37:08
4264,d8:0d:17:c3:d2:f6,Connect@Manu,-80,09/23/2019 18:37:08
4265,40:31:3c:e5:65:b4,,-89,09/23/2019 18:37:08
4266,d8:0d:17:ad:18:f3,Trijeet Home,-91,09/23/2019 18:37:08
4267,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:09
4268,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:09
4269,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:37:09
4270,d8:0d:17:c3:d2:f6,Connect@Manu,-82,09/23/2019 18:37:09
4271,40:31:3c:e5:65:b4,,-79,09/23/2019 18:37:09
4272,d8:0d:17:ad:18:f3,Trijeet Home,-85,09/23/2019 18:37:09
4273,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:11
4274,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:11
4275,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:11
4276,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:11
4277,40:31:3c:e5:65:b4,,-79,09/23/2019 18:37:11
4278,d8:0d:17:ad:18:f3,Trijeet Home,-85,09/23/2019 18:37:11
4279,d8:0d:17:ad:18:f2,Faster than Light,-85,09/23/2019 18:37:11
4280,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:12
4281,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:12
4282,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:12
4283,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:12
4284,40:31:3c:e5:65:b4,,-79,09/23/2019 18:37:12
4285,d8:0d:17:ad:18:f3,Trijeet Home,-85,09/23/2019 18:37:12
4286,d8:0d:17:ad:18:f2,Faster than Light,-85,09/23/2019 18:37:12
4287,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:13
4288,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:13
4289,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:13
4290,d8:0d:17:c3:d2:f6,Connect@Manu,-82,09/23/2019 18:37:13
4291,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:13
4292,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:13
4293,d8:0d:17:ad:18:f2,Faster than Light,-85,09/23/2019 18:37:13
4294,00:1e:a6:93:4d:20,Soham,-92,09/23/2019 18:37:13
4295,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:15
4296,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:15
4297,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:15
4298,d8:0d:17:c3:d2:f6,Connect@Manu,-87,09/23/2019 18:37:15
4299,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:15
4300,d8:0d:17:ad:18:f3,Trijeet Home,-78,09/23/2019 18:37:15
4301,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:15
4302,00:1e:a6:93:4d:20,Soham,-90,09/23/2019 18:37:15
4303,d8:0d:17:c3:d2:f5,Connect@MANU,-88,09/23/2019 18:37:15
4304,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:16
4305,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:16
4306,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:16
4307,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:16
4308,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:16
4309,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:16
4310,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:16
4311,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:16
4312,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:16
4313,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:17
4314,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:17
4315,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:17
4316,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:17
4317,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:17
4318,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:17
4319,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:17
4320,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:17
4321,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:17
4322,58:d5:6e:e9:6a:ee,D-Link_DIR-615,-82,09/23/2019 18:37:18
4323,04:8d:38:18:2d:d9,92.7,-92,09/23/2019 18:37:18
4324,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:18
4325,d8:0d:17:c3:d2:f6,Connect@Manu,-78,09/23/2019 18:37:18
4326,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:18
4327,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:18
4328,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:18
4329,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:18
4330,d8:0d:17:c3:d2:f5,Connect@MANU,-81,09/23/2019 18:37:18
4331,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:20
4332,d8:0d:17:c3:d2:f6,Connect@Manu,-78,09/23/2019 18:37:20
4333,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:20
4334,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:20
4335,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:20
4336,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:20
4337,d8:0d:17:c3:d2:f5,Connect@MANU,-81,09/23/2019 18:37:20
4338,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:21
4339,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:21
4340,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:21
4341,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:21
4342,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:21
4343,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:21
4344,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:21
4345,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:22
4346,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:22
4347,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:22
4348,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:22
4349,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:22
4350,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:22
4351,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:22
4352,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:23
4353,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:23
4354,40:31:3c:e5:65:b4,,-94,09/23/2019 18:37:23
4355,d8:0d:17:ad:18:f3,Trijeet Home,-82,09/23/2019 18:37:23
4356,d8:0d:17:ad:18:f2,Faster than Light,-86,09/23/2019 18:37:23
4357,00:1e:a6:93:4d:20,Soham,-89,09/23/2019 18:37:23
4358,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:23
4359,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:25
4360,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:25
4361,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:25
4362,08:25:25:9d:2b:f4,Redmi,-91,09/23/2019 18:37:25
4363,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:26
4364,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:26
4365,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:26
4366,08:25:25:9d:2b:f4,Redmi,-91,09/23/2019 18:37:26
4367,a8:6b:ad:41:b7:82,JioFi3_41B782,-91,09/23/2019 18:37:27
4368,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:27
4369,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:27
4370,08:25:25:9d:2b:f4,Redmi,-91,09/23/2019 18:37:27
4371,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:29
4372,d8:0d:17:c3:d2:f6,Connect@Manu,-83,09/23/2019 18:37:29
4373,d8:0d:17:c3:d2:f5,Connect@MANU,-83,09/23/2019 18:37:29
4374,08:25:25:9d:2b:f4,Redmi,-92,09/23/2019 18:37:29
4375,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:30
4376,08:25:25:9d:2b:f4,Redmi,-84,09/23/2019 18:37:30
4377,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:31
4378,08:25:25:9d:2b:f4,Redmi,-83,09/23/2019 18:37:31
4379,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:32
4380,08:25:25:9d:2b:f4,Redmi,-83,09/23/2019 18:37:32
4381,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:34
4382,08:25:25:9d:2b:f4,Redmi,-70,09/23/2019 18:37:34
4383,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:37:35
4384,08:25:25:9d:2b:f4,Redmi,-72,09/23/2019 18:37:35
4385,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:37:37
4386,08:25:25:9d:2b:f4,Redmi,-77,09/23/2019 18:37:37
4387,00:1e:a6:b1:95:34,iBall-Baton,-93,09/23/2019 18:37:37
4388,a8:6b:ad:41:b7:82,JioFi3_41B782,-93,09/23/2019 18:37:38
4389,08:25:25:9d:2b:f4,Redmi,-77,09/23/2019 18:37:38
4390,00:1e:a6:b1:95:34,iBall-Baton,-93,09/23/2019 18:37:38
4391,a8:6b:ad:41:b7:82,JioFi3_41B782,-94,09/23/2019 18:37:39
4392,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:39
4393,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:37:39
4394,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:40
4395,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:40
4396,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:37:40
4397,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:42
4398,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:42
4399,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:37:42
4400,c4:12:f5:74:28:a6,Shilpa Niketan,-93,09/23/2019 18:37:42
4401,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:42
4402,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:43
4403,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:43
4404,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:37:43
4405,c4:12:f5:74:28:a6,Shilpa Niketan,-93,09/23/2019 18:37:43
4406,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:43
4407,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:44
4408,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:44
4409,00:1e:a6:b1:95:34,iBall-Baton,-87,09/23/2019 18:37:44
4410,c4:12:f5:74:28:a6,Shilpa Niketan,-93,09/23/2019 18:37:44
4411,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:44
4412,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:44
4413,34:e9:11:52:88:9d,vivo 1606,-94,09/23/2019 18:37:44
4414,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:45
4415,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:45
4416,00:1e:a6:b1:95:34,iBall-Baton,-76,09/23/2019 18:37:45
4417,c4:12:f5:74:28:a6,Shilpa Niketan,-93,09/23/2019 18:37:45
4418,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:45
4419,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:45
4420,34:e9:11:52:88:9d,vivo 1606,-83,09/23/2019 18:37:45
4421,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:45
4422,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:47
4423,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:47
4424,00:1e:a6:b1:95:34,iBall-Baton,-60,09/23/2019 18:37:47
4425,c4:12:f5:74:28:a6,Shilpa Niketan,-86,09/23/2019 18:37:47
4426,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:47
4427,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:47
4428,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:47
4429,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:47
4430,ec:d0:9f:55:6d:93,Surajit_PC,-78,09/23/2019 18:37:47
4431,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:37:48
4432,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:48
4433,00:1e:a6:b1:95:34,iBall-Baton,-60,09/23/2019 18:37:48
4434,c4:12:f5:74:28:a6,Shilpa Niketan,-86,09/23/2019 18:37:48
4435,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:48
4436,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:48
4437,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:48
4438,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:48
4439,ec:d0:9f:55:6d:93,Surajit_PC,-78,09/23/2019 18:37:48
4440,a8:6b:ad:41:b7:82,JioFi3_41B782,-89,09/23/2019 18:37:49
4441,08:25:25:9d:2b:f4,Redmi,-90,09/23/2019 18:37:49
4442,00:1e:a6:b1:95:34,iBall-Baton,-76,09/23/2019 18:37:49
4443,c4:12:f5:74:28:a6,Shilpa Niketan,-86,09/23/2019 18:37:49
4444,80:2a:a8:26:82:12,3436606666,-90,09/23/2019 18:37:49
4445,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:49
4446,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:49
4447,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:49
4448,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:49
4449,a8:6b:ad:41:b7:82,JioFi3_41B782,-89,09/23/2019 18:37:51
4450,00:1e:a6:b1:95:34,iBall-Baton,-83,09/23/2019 18:37:51
4451,c4:12:f5:74:28:a6,Shilpa Niketan,-84,09/23/2019 18:37:51
4452,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:51
4453,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:51
4454,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:51
4455,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:51
4456,a8:6b:ad:41:b7:82,JioFi3_41B782,-92,09/23/2019 18:37:52
4457,00:1e:a6:b1:95:34,iBall-Baton,-84,09/23/2019 18:37:52
4458,c4:12:f5:74:28:a6,Shilpa Niketan,-70,09/23/2019 18:37:52
4459,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:52
4460,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:52
4461,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:52
4462,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:52
4463,20:32:33:1d:c5:25,MV20438432,-87,09/23/2019 18:37:52
4464,a8:6b:ad:41:b7:82,JioFi3_41B782,-92,09/23/2019 18:37:53
4465,00:1e:a6:b1:95:34,iBall-Baton,-84,09/23/2019 18:37:53
4466,c4:12:f5:74:28:a6,Shilpa Niketan,-70,09/23/2019 18:37:53
4467,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:53
4468,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:53
4469,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:53
4470,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:53
4471,20:32:33:1d:c5:25,MV20438432,-87,09/23/2019 18:37:53
4472,a8:6b:ad:41:b7:82,JioFi3_41B782,-92,09/23/2019 18:37:54
4473,00:1e:a6:b1:95:34,iBall-Baton,-90,09/23/2019 18:37:54
4474,c4:12:f5:74:28:a6,Shilpa Niketan,-64,09/23/2019 18:37:54
4475,a0:ab:1b:2a:6b:02,TANMOY-PC,-78,09/23/2019 18:37:54
4476,34:e9:11:52:88:9d,vivo 1606,-90,09/23/2019 18:37:55
4477,2e:a9:f0:7f:b9:d9,OPPO F9 Pro,-90,09/23/2019 18:37:55
4478,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:55
4479,20:32:33:1d:c5:25,MV20438432,-78,09/23/2019 18:37:55
4480,a8:6b:ad:41:b7:82,JioFi3_41B782,-92,09/23/2019 18:37:56
4481,00:1e:a6:b1:95:34,iBall-Baton,-90,09/23/2019 18:37:56
4482,c4:12:f5:74:28:a6,Shilpa Niketan,-78,09/23/2019 18:37:56
4483,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:56
4484,20:32:33:1d:c5:25,MV20438432,-86,09/23/2019 18:37:56
4485,ac:22:0b:94:ca:4c,ASUS,-93,09/23/2019 18:37:56
4486,a8:6b:ad:41:b7:82,JioFi3_41B782,-92,09/23/2019 18:37:57
4487,00:1e:a6:b1:95:34,iBall-Baton,-90,09/23/2019 18:37:57
4488,c4:12:f5:74:28:a6,Shilpa Niketan,-81,09/23/2019 18:37:57
4489,ec:d0:9f:55:6d:93,Surajit_PC,-87,09/23/2019 18:37:57
4490,20:32:33:1d:c5:25,MV20438432,-86,09/23/2019 18:37:57
4491,ac:22:0b:94:ca:4c,ASUS,-93,09/23/2019 18:37:57
4492,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:38:09
4493,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:38:09
4494,c4:12:f5:74:28:a6,Shilpa Niketan,-81,09/23/2019 18:38:09
4495,20:32:33:1d:c5:25,MV20438432,-86,09/23/2019 18:38:09
4496,ac:22:0b:94:ca:4c,ASUS,-93,09/23/2019 18:38:09
4497,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:38:16
4498,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:38:16
4499,c4:12:f5:74:28:a6,Shilpa Niketan,-81,09/23/2019 18:38:16
4500,a8:6b:ad:41:b7:82,JioFi3_41B782,-90,09/23/2019 18:38:17
4501,00:1e:a6:b1:95:34,iBall-Baton,-91,09/23/2019 18:38:17
4502,c4:12:f5:74:28:a6,Shilpa Niketan,-81,09/23/2019 18:38:17
4503,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-88,09/23/2019 18:38:21
4504,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:21
4505,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-88,09/23/2019 18:38:22
4506,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:22
4507,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-88,09/23/2019 18:38:23
4508,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:23
4509,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-88,09/23/2019 18:38:25
4510,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:25
4511,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-82,09/23/2019 18:38:26
4512,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:26
4513,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-82,09/23/2019 18:38:27
4514,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:27
4515,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-83,09/23/2019 18:38:29
4516,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:29
4517,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-83,09/23/2019 18:38:30
4518,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:30
4519,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-75,09/23/2019 18:38:31
4520,00:17:7c:8d:6b:71,Flat,-93,09/23/2019 18:38:31
4521,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-73,09/23/2019 18:38:32
4522,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-73,09/23/2019 18:38:34
4523,e4:be:ed:20:2a:88,SSSOLUTION,-93,09/23/2019 18:38:34
4524,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-73,09/23/2019 18:38:35
4525,e4:be:ed:20:2a:88,SSSOLUTION,-93,09/23/2019 18:38:35
4526,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-68,09/23/2019 18:38:36
4527,e4:be:ed:20:2a:88,SSSOLUTION,-91,09/23/2019 18:38:36
4528,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-71,09/23/2019 18:38:38
4529,e4:be:ed:20:2a:88,SSSOLUTION,-91,09/23/2019 18:38:38
4530,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-80,09/23/2019 18:38:39
4531,e4:be:ed:20:2a:88,SSSOLUTION,-91,09/23/2019 18:38:39
4532,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-80,09/23/2019 18:38:40
4533,e4:be:ed:20:2a:88,SSSOLUTION,-91,09/23/2019 18:38:40
4534,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-82,09/23/2019 18:38:41
4535,e4:be:ed:20:2a:88,SSSOLUTION,-91,09/23/2019 18:38:41
4536,00:17:7c:98:09:e8,Mars Wifi2,-93,09/23/2019 18:38:41
4537,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:43
4538,e4:be:ed:20:2a:88,SSSOLUTION,-89,09/23/2019 18:38:43
4539,00:17:7c:98:09:e8,Mars Wifi2,-93,09/23/2019 18:38:43
4540,58:d5:6e:90:28:20,ssdodo,-91,09/23/2019 18:38:43
4541,00:1e:a6:3b:a2:78,Studio Monalisha,-91,09/23/2019 18:38:43
4542,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:38:43
4543,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:44
4544,e4:be:ed:20:2a:88,SSSOLUTION,-85,09/23/2019 18:38:44
4545,00:17:7c:98:09:e8,Mars Wifi2,-93,09/23/2019 18:38:44
4546,58:d5:6e:90:28:20,ssdodo,-89,09/23/2019 18:38:44
4547,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:44
4548,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:38:44
4549,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:45
4550,e4:be:ed:20:2a:88,SSSOLUTION,-85,09/23/2019 18:38:45
4551,00:17:7c:98:09:e8,Mars Wifi2,-93,09/23/2019 18:38:45
4552,58:d5:6e:90:28:20,ssdodo,-89,09/23/2019 18:38:45
4553,00:1e:a6:3b:a2:78,Studio Monalisha,-87,09/23/2019 18:38:45
4554,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:38:45
4555,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:47
4556,e4:be:ed:20:2a:88,SSSOLUTION,-80,09/23/2019 18:38:47
4557,00:17:7c:98:09:e8,Mars Wifi2,-93,09/23/2019 18:38:47
4558,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:47
4559,00:1e:a6:3b:a2:78,Studio Monalisha,-80,09/23/2019 18:38:47
4560,ce:61:e5:f6:81:dc,mummy,-92,09/23/2019 18:38:47
4561,00:1e:a6:a2:a5:e8,Mars Wifi3,-86,09/23/2019 18:38:47
4562,fa:d0:27:5a:b6:82,DIRECT-275A3682,-87,09/23/2019 18:38:47
4563,c0:2e:25:8f:98:69,aritra,-92,09/23/2019 18:38:47
4564,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:48
4565,e4:be:ed:20:2a:88,SSSOLUTION,-80,09/23/2019 18:38:48
4566,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:48
4567,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:48
4568,00:1e:a6:3b:a2:78,Studio Monalisha,-79,09/23/2019 18:38:48
4569,ce:61:e5:f6:81:dc,mummy,-91,09/23/2019 18:38:48
4570,00:1e:a6:a2:a5:e8,Mars Wifi3,-76,09/23/2019 18:38:48
4571,fa:d0:27:5a:b6:82,DIRECT-275A3682,-85,09/23/2019 18:38:48
4572,c0:2e:25:8f:98:69,aritra,-92,09/23/2019 18:38:48
4573,90:8d:78:14:83:9b,Admin,-84,09/23/2019 18:38:48
4574,10:62:eb:1d:d7:11,LOKESH KUMAR MAJUMDAR,-85,09/23/2019 18:38:50
4575,e4:be:ed:20:2a:88,SSSOLUTION,-81,09/23/2019 18:38:50
4576,00:17:7c:98:09:e8,Mars Wifi2,-82,09/23/2019 18:38:50
4577,58:d5:6e:90:28:20,ssdodo,-80,09/23/2019 18:38:50
4578,00:1e:a6:3b:a2:78,Studio Monalisha,-63,09/23/2019 18:38:50
